signal_date,vix_level,spy_return,spy_trend_3d,spy_trend_5d,spy_vol_5d,spy_vol_10d,trend_strength,shock_day,vix_mom_3d,vix_pctile_est
2025-09-25,16.739999771118164,-0.004613497488472,-0.0044128991099715,-0.0007109631009771198,0.005133847915865498,0.004222504689605591,-0.8595678303316555,0,0.2133331298828125,0.42735042735042733
2025-09-26,15.289999961853027,0.0057291443669942,-0.0006886621913638,-0.0005556905018464399,0.0053549512729820945,0.004537132255286475,-0.12860264645392938,0,-0.4499998092651367,0.14102564102564102
2025-09-29,16.1200008392334,0.0028103664411398,0.001308671106554,-0.0009398373043560797,0.004933162004499838,0.004333253208359809,0.2652798453733792,0,-0.01999982198079427,0.2692307692307692
2025-09-30,16.280000686645508,0.0037668667591119,0.0041021258557486,0.0009022493252320603,0.00453451819851809,0.004364013597501699,0.9046422640152946,0,-0.1533330281575521,0.2863247863247863
2025-10-01,16.290000915527344,0.0034074772846366,0.0033282368282961,0.0022200714726821,0.003973732933106341,0.004320202380283206,0.837557155639749,0,0.33333365122477215,0.2905982905982906
2025-10-02,16.6299991607666,0.0011518035371929,0.0027753825269805,0.0033731316778150807,0.0016551439625040775,0.004191037517327181,1.6768123025737327,0,0.16999944051106772,0.39316239316239315
2025-10-03,16.649999618530273,-1.476736222161268e-05,0.0015148378198693,0.002224349331971918,0.001603633832094994,0.004004305073679405,0.9446223591246704,0,0.12333297729492188,0.4081196581196581
2025-10-06,16.3700008392334,0.0035862289103361,0.0015744216951024,0.0023795218258111776,0.0017086159083645122,0.0038953987861377504,0.9214548880447613,0,0.026666641235351562,0.3311965811965812
2025-10-07,17.239999771118164,-0.0037074922509618,-4.53435676158002e-05,0.0008846500237964378,0.002984597090640894,0.0036190771488375565,-0.015192474667097113,0,0.20333353678385416,0.532051282051282
2025-10-08,16.299999237060547,0.0059630524127922,0.0019472630240554,0.0013957650494275577,0.0036657400263534253,0.0036302971435836053,0.5312045311481528,0,-0.11666679382324219,0.2948717948717949
2025-10-09,16.43000030517578,-0.0028970083792374,-0.000213816072469,0.0005860026661414976,0.004148506076490454,0.003320285080338229,-0.05154037456445952,0,0.01999982198079427,0.3547008547008547
2025-10-10,21.65999984741211,-0.0270278278990896,-0.0079872612885116,-0.0048166094412321,0.01308684488915611,0.009541059535828301,-0.610327030914809,1,1.4733333587646484,0.8675213675213675
2025-10-13,19.030000686645508,0.0153440746932087,-0.0048602538617061,-0.0024650402846575796,0.01575799909194272,0.010871011758706474,-0.30843070551286916,0,0.9100004831949869,0.717948717948718
2025-10-14,20.809999465942383,-0.0012216548034567,-0.0043018026697791,-0.00196787279515656,0.01574821088671563,0.010790932818216425,-0.2731611844108609,0,1.459999720255534,0.8333333333333334
2025-10-15,20.63999938964844,0.004439523175783,0.0061873143551783,-0.0022725786425583996,0.015570127686831968,0.010837732276667978,0.39738340659704363,0,-0.34000015258788946,0.8247863247863247
2025-10-16,25.309999465942383,-0.0068102611539839,-0.0011974642605525,-0.0030552291975076994,0.015707111807710235,0.010999193302432533,-0.07623702644011422,0,2.0933329264322915,0.9444444444444444
2025-10-17,20.780000686645508,0.0056763938002961,0.0011018852740317,0.00348561514236944,0.008283960007686799,0.0112144517022483,0.13301415541210881,0,-0.009999593098958334,0.8290598290598291
2025-10-20,18.229999542236328,0.0104004753996216,0.0030888693486446,0.0024968952836520206,0.006648314980112267,0.011698102986220323,0.46460865825371245,0,-0.8033332824707043,0.6581196581196581
2025-10-21,17.8700008392334,-1.4904481475785936e-05,0.0053539882394806,0.0027382453480482034,0.006499820042527723,0.011625566159763567,0.8237120362301786,0,-2.479999542236328,0.6239316239316239
2025-10-22,18.600000381469727,-0.005198906927441,0.0017288879969015,0.0008105593274034033,0.0072545643454172155,0.011566208777962503,0.23831694522417504,0,-0.7266667683919271,0.6837606837606838
2025-10-23,17.299999237060547,0.0059298911904996,0.0002386932605276,0.003358589796300103,0.006045311673727934,0.011718358358210662,0.039483963535790874,0,-0.31000010172526044,0.5470085470085471
2025-10-24,16.3700008392334,0.0081725711046307,0.0029678517892297,0.0038578252571670234,0.006378463634354405,0.006972816407695421,0.465291848702623,0,-0.5,0.3311965811965812
2025-10-27,15.789999961853027,0.0117977120231489,0.0086333914394264,0.004137272581872483,0.00675618735443213,0.006378015476560336,1.2778477280215643,0,-0.9366668065388998,0.23076923076923078
2025-10-28,16.420000076293945,0.002655998956591,0.0075420940281235,0.004671453269485841,0.006444205195856549,0.0061864098090983295,1.1703665689148397,0,-0.2933330535888672,0.3504273504273504
